blockId,x,y,z,faces
minecraft:air,0,18,3,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,18,4,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,18,5,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,18,6,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,18,7,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,18,8,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,18,9,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,18,10,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,18,11,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,18,12,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,18,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,18,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,18,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,18,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,18,2,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,18,3,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,18,4,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,18,5,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,18,6,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,18,7,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,18,8,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,18,9,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,18,10,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,18,11,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,18,12,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,18,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,18,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,18,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,18,1,N:1|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:torch,2,18,2,N:0|S:1|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,2,18,3,N:0|S:1|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,2,18,4,N:1|S:0|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,2,18,5,N:1|S:0|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,2,18,6,N:1|S:0|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,18,7,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,18,8,N:1|S:0|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,2,18,9,N:1|S:0|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,2,18,10,N:1|S:0|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,2,18,11,N:1|S:1|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:torch,2,18,12,N:0|S:1|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,2,18,13,N:1|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,18,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,18,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,18,1,N:1|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,3,18,2,N:0|S:1|E:1|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,3,18,3,N:0|S:0|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,3,18,4,N:1|S:0|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,3,18,5,N:1|S:0|E:0|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,3,18,6,N:1|S:0|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,18,7,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,18,8,N:1|S:0|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,3,18,9,N:1|S:0|E:1|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,3,18,10,N:1|S:0|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,3,18,11,N:0|S:0|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,3,18,12,N:1|S:1|E:0|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,3,18,13,N:1|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,3,18,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,18,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,18,1,N:1|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,4,18,2,N:1|S:0|E:1|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,4,18,3,N:1|S:0|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,4,18,4,N:0|S:0|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,4,18,5,N:1|S:0|E:0|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,4,18,6,N:1|S:0|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,18,7,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,18,8,N:1|S:0|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,4,18,9,N:1|S:0|E:1|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,4,18,10,N:0|S:0|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,4,18,11,N:1|S:0|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,4,18,12,N:1|S:0|E:0|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,4,18,13,N:1|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,4,18,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,18,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,18,1,N:1|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,5,18,2,N:1|S:0|E:1|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,5,18,3,N:1|S:0|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,5,18,4,N:1|S:0|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,5,18,5,N:1|S:0|E:0|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,18,6,N:1|S:0|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,18,7,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,18,8,N:1|S:0|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,5,18,9,N:1|S:0|E:1|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,5,18,10,N:1|S:0|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,5,18,11,N:1|S:0|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,5,18,12,N:1|S:0|E:0|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,18,13,N:1|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,5,18,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,18,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,18,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,18,2,N:1|S:0|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,18,3,N:1|S:0|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,18,4,N:1|S:0|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,18,5,N:1|S:0|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,18,6,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,18,7,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,18,8,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,18,9,N:1|S:0|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,18,10,N:1|S:0|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,18,11,N:1|S:0|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,18,12,N:1|S:0|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,18,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,6,18,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,18,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,18,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,18,2,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,18,3,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,18,4,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,18,5,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,18,6,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,18,7,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,18,8,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,18,9,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,18,10,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,18,11,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,18,12,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,18,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,7,18,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,18,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,18,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,18,2,N:1|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,8,18,3,N:1|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,8,18,4,N:1|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,8,18,5,N:1|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,8,18,6,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,18,7,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,18,8,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,18,9,N:1|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,8,18,10,N:1|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,8,18,11,N:1|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,8,18,12,N:1|S:0|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,8,18,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,8,18,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,18,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,18,1,N:1|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,9,18,2,N:1|S:0|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,9,18,3,N:1|S:0|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,9,18,4,N:1|S:0|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,9,18,5,N:1|S:0|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,9,18,6,N:1|S:0|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,18,7,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,18,8,N:1|S:0|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,9,18,9,N:1|S:0|E:1|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,9,18,10,N:1|S:0|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,9,18,11,N:1|S:0|E:0|W:0|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,9,18,12,N:1|S:0|E:0|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,9,18,13,N:1|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,9,18,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,18,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,18,1,N:1|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,10,18,2,N:1|S:0|E:1|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,10,18,3,N:1|S:0|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,10,18,4,N:0|S:0|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,10,18,5,N:1|S:0|E:0|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,10,18,6,N:1|S:0|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,18,7,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,18,8,N:1|S:0|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,10,18,9,N:1|S:0|E:1|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,10,18,10,N:0|S:0|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,10,18,11,N:1|S:0|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,10,18,12,N:1|S:0|E:0|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,10,18,13,N:1|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,10,18,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,11,18,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,11,18,1,N:1|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,11,18,2,N:0|S:1|E:1|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,11,18,3,N:0|S:0|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,11,18,4,N:1|S:0|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,11,18,5,N:1|S:0|E:0|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,11,18,6,N:1|S:0|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,11,18,7,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,11,18,8,N:1|S:0|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,11,18,9,N:1|S:0|E:1|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,11,18,10,N:1|S:0|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,11,18,11,N:0|S:0|E:0|W:0|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,11,18,12,N:0|S:1|E:0|W:1|U:0|D:0|shape:FULL|facing:none|half:none
minecraft:air,11,18,13,N:1|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,11,18,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,18,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,18,1,N:1|S:1|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:torch,12,18,2,N:0|S:1|E:1|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,12,18,3,N:0|S:1|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,12,18,4,N:1|S:0|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,12,18,5,N:1|S:0|E:0|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,18,6,N:1|S:0|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,18,7,N:1|S:0|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,18,8,N:1|S:0|E:1|W:0|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,12,18,9,N:1|S:0|E:1|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,12,18,10,N:1|S:0|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:dark_oak_planks,12,18,11,N:0|S:1|E:0|W:0|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:torch,12,18,12,N:0|S:1|E:0|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,18,13,N:1|S:1|E:0|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,12,18,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,18,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,18,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,18,2,N:1|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,18,3,N:1|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,18,4,N:1|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,18,5,N:1|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,18,6,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,18,7,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,18,8,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,18,9,N:1|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,18,10,N:1|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,18,11,N:1|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,18,12,N:1|S:1|E:1|W:1|U:0|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,18,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,13,18,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,18,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,18,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,18,2,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,18,3,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,18,4,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,18,5,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,18,6,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,18,7,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,18,8,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,18,9,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,18,10,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,18,11,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,18,12,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,18,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,14,18,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,19,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,19,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,19,2,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,19,3,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,19,4,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,19,5,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,19,6,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,19,7,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,19,8,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,19,9,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,19,10,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,19,11,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,19,12,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,19,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,0,19,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,19,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,19,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,19,2,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,19,3,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,19,4,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,19,5,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,19,6,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,19,7,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,19,8,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,19,9,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,19,10,N:1|S:1|E:1|W:1|U:1|D:0|shape:FULL|facing:none|half:none
minecraft:air,1,19,11,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,19,12,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,19,13,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,1,19,14,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,19,0,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,19,1,N:1|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
minecraft:air,2,19,2,N:0|S:1|E:1|W:1|U:1|D:1|shape:FULL|facing:none|half:none
